"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.220477370E0,-9.873687744E0,-9.528923035E-1,5.635950565E0,1.140884097E1
3.230502529E0,-9.739612579E0,-1.130063176E0,6.095637321E0,1.154529733E1
3.240429108E0,-9.136273384E0,-1.144428372E0,6.320692539E0,1.116836433E1
3.250575398E0,-8.346187592E0,-9.720458984E-1,6.253654957E0,1.047434584E1
3.260692543E0,-7.623138428E0,-8.140285611E-1,5.923254967E0,9.688128374E0
3.270814115E0,-7.134721279E0,-7.038952708E-1,5.597643375E0,9.095786257E0
3.280671901E0,-7.110779285E0,-6.033388376E-1,5.497087002E0,9.008061129E0
3.290527794E0,-7.642292023E0,-6.368576288E-1,5.554547787E0,9.469066275E0
3.300465741E0,-8.422801971E0,-8.379706144E-1,5.702988625E0,1.020636405E1
3.310429714E0,-9.107542992E0,-9.385270476E-1,5.832275391E0,1.085557961E1
3.320406701E0,-9.528923035E0,-9.337386489E-1,5.631162167E0,1.110775537E1
3.330376694E0,-9.514557838E0,-8.571242094E-1,5.358223438E0,1.095317448E1
3.340370691E0,-9.203310966E0,-7.422025204E-1,5.008669853E0,1.050421682E1
3.350375189E0,-8.820239067E0,-5.889736414E-1,4.735731125E0,1.002849223E1
3.360354938E0,-8.580819130E0,-5.027823448E-1,4.606443882E0,9.752054771E0
3.370341313E0,-8.547300339E0,-5.123591423E-1,4.769249916E0,9.801255008E0
3.380336000E0,-8.767566681E0,-6.560112834E-1,5.099649429E0,1.016400515E1
3.390347344E0,-8.992621422E0,-7.517793179E-1,5.511452198E0,1.057395468E1
3.400377016E0,-8.968679428E0,-8.810662031E-1,5.640739441E0,1.063162404E1
3.410391852E0,-8.643068314E0,-1.000776291E0,5.640739441E0,1.036928756E1
3.420361770E0,-8.432378769E0,-8.188169599E-1,5.640739441E0,1.017808500E1
3.430545729E0,-8.178592682E0,-7.278373241E-1,5.640739441E0,9.961780306E0
3.440429208E0,-8.049305916E0,-6.943184733E-1,5.497087002E0,9.771968552E0
3.450384448E0,-8.279149055E0,-6.607996821E-1,5.549759388E0,9.989033715E0
3.460370068E0,-8.504204750E0,-7.565677166E-1,5.530605793E0,1.017258539E1
3.470376378E0,-8.724471092E0,-9.002198577E-1,5.463568211E0,1.033331356E1
3.480399533E0,-9.050082207E0,-8.283938169E-1,5.425261021E0,1.058412403E1
3.490357110E0,-8.983044624E0,-8.523358107E-1,5.291185856E0,1.046031619E1
3.500341899E0,-8.853757858E0,-8.283938169E-1,5.233725071E0,1.031829165E1
3.510365793E0,-8.810662270E0,-6.368576288E-1,5.147533417E0,1.022401377E1
3.520348240E0,-8.700529099E0,-6.799532771E-1,5.200206280E0,1.015892162E1
3.530343964E0,-8.647856712E0,-7.326257229E-1,5.348646641E0,1.019461559E1
3.540329826E0,-8.705317497E0,-7.469909191E-1,5.410895824E0,1.027707847E1
3.550354757E0,-8.671798706E0,-7.469909191E-1,5.506663799E0,1.029958419E1
3.560398722E0,-8.532935143E0,-8.044517636E-1,5.482721806E0,1.017439744E1
3.570403205E0,-8.456320763E0,-7.996633649E-1,5.482721806E0,1.010984969E1
3.580435946E0,-8.370129585E0,-8.236053586E-1,5.482721806E0,1.003980246E1
3.590387317E0,-8.499416351E0,-7.805097699E-1,5.386953831E0,1.009299487E1
3.600379502E0,-8.585607529E0,-7.469909191E-1,5.430049419E0,1.018607328E1
3.610382595E0,-8.619126320E0,-8.092401624E-1,5.391742229E0,1.019877897E1
3.620365641E0,-8.796297073E0,-7.613561153E-1,5.324704647E0,1.031052787E1
3.630522164E0,-8.848969460E0,-7.517793179E-1,5.276820660E0,1.033025987E1
3.640444926E0,-8.848969460E0,-8.044517636E-1,5.248090267E0,1.031958597E1
3.650401807E0,-8.858546257E0,-7.565677166E-1,5.228936672E0,1.031445661E1
3.660401247E0,-8.777143478E0,-7.565677166E-1,5.209783077E0,1.023486600E1
3.670368467E0,-8.633491516E0,-7.565677166E-1,5.267243862E0,1.014166793E1
3.680360077E0,-8.633491516E0,-7.326257229E-1,5.363011837E0,1.018998588E1
3.690335882E0,-8.561665535E0,-8.427590132E-1,5.410895824E0,1.016317633E1
3.700370285E0,-8.619126320E0,-8.188169599E-1,5.453991413E0,1.023258628E1
3.710345986E0,-8.643068314E0,-7.757213712E-1,5.554547787E0,1.030327009E1
3.720336337E0,-8.619126320E0,-8.044517636E-1,5.501875401E0,1.025705192E1
3.730365012E0,-8.614337921E0,-7.326257229E-1,5.444414616E0,1.021690799E1
3.740353850E0,-8.585607529E0,-6.703764796E-1,5.382165432E0,1.015528266E1
3.750359269E0,-8.614337921E0,-7.230489254E-1,5.295974255E0,1.013789726E1
3.760341978E0,-8.671798706E0,-7.805097699E-1,5.291185856E0,1.018851982E1
3.770348833E0,-8.772355080E0,-8.044517636E-1,5.334281445E0,1.029834525E1
3.780341760E0,-8.801085472E0,-7.852981687E-1,5.367800236E0,1.033871743E1
3.790412224E0,-8.786720276E0,-7.517793179E-1,5.276820660E0,1.027698699E1
3.800364456E0,-8.724471092E0,-7.517793179E-1,5.276820660E0,1.022381554E1
3.810400572E0,-8.638279915E0,-7.517793179E-1,5.339069843E0,1.018286398E1
3.820392130E0,-8.652645111E0,-7.709329724E-1,5.372588634E0,1.021407429E1
3.830373409E0,-8.657433510E0,-7.948749661E-1,5.396530628E0,1.023257172E1
3.840352048E0,-8.690952301E0,-8.188169599E-1,5.468356609E0,1.030077847E1
3.850738368E0,-8.686163902E0,-7.996633649E-1,5.458779812E0,1.029014975E1
3.860541528E0,-8.633491516E0,-8.188169599E-1,5.401319027E0,1.021674528E1
3.870437108E0,-8.619126320E0,-7.900865674E-1,5.367800236E0,1.018463817E1
3.880385898E0,-8.633491516E0,-7.613561153E-1,5.343858242E0,1.018202631E1
3.890365293E0,-8.657433510E0,-7.469909191E-1,5.348646641E0,1.020378221E1
3.900355490E0,-8.719682693E0,-7.278373241E-1,5.353435040E0,1.025777170E1
3.910345089E0,-8.714894295E0,-7.852981687E-1,5.358223438E0,1.026044025E1
3.920338388E0,-8.714894295E0,-7.565677166E-1,5.343858242E0,1.025078525E1
3.930585038E0,-8.690952301E0,-7.996633649E-1,5.310339451E0,1.021625266E1
3.940451863E0,-8.686163902E0,-7.948749661E-1,5.329493046E0,1.022177899E1
3.950404275E0,-8.705317497E0,-7.948749661E-1,5.334281445E0,1.024055357E1
3.960382481E0,-8.667010307E0,-7.757213712E-1,5.377377033E0,1.022912484E1
3.970407084E0,-8.662221909E0,-7.805097699E-1,5.367800236E0,1.022039937E1
3.980429386E0,-8.652645111E0,-7.852981687E-1,5.386953831E0,1.022273115E1
3.990377537E0,-8.657433510E0,-7.996633649E-1,5.372588634E0,1.022033880E1
4.000360112E0,-8.667010307E0,-7.900865674E-1,5.363011837E0,1.022268069E1
4.010347900E0,-8.116343498E0,-9.002198577E-1,3.591302633E0,8.920923841E0
4.020340294E0,-8.039729118E0,-4.405331016E-1,5.846640587E0,9.950603995E0
4.030341991E0,-8.667010307E0,-5.889736414E-1,5.358223438E0,1.020659179E1
4.040335339E0,-9.117119789E0,-1.043871999E0,5.497087002E0,1.069717287E1
4.050323513E0,-9.160215378E0,-1.015141487E0,5.884947777E0,1.093492882E1
4.060333100E0,-9.078812599E0,-8.619126081E-1,5.784391403E0,1.079939422E1
4.070347894E0,-8.777143478E0,-9.720458984E-1,5.415684223E0,1.035918706E1
4.080344791E0,-8.810662270E0,-8.858546019E-1,5.530605793E0,1.044031170E1
4.090354239E0,-8.872911453E0,-8.283938169E-1,5.650316238E0,1.055181821E1
4.100353963E0,-8.930372238E0,-8.379706144E-1,5.315127850E0,1.042613673E1
4.110346825E0,-9.078812599E0,-9.816226959E-1,5.104437828E0,1.046153463E1
4.120336256E0,-8.212111473E0,-7.565677166E-1,5.200206280E0,9.749528958E0
4.130348972E0,-8.116343498E0,-3.830722570E-1,4.831499100E0,9.453314746E0
