"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.175148803E0,5.985504389E-1,-1.101332754E-1,1.022802925E1,1.024611996E1
3.185220217E0,4.548983276E-1,-2.489969730E-1,1.006043530E1,1.007379225E1
3.195317924E0,2.873041928E-1,-2.106897533E-1,9.806650162E0,9.813119854E0
3.205261277E0,1.244984865E-1,-1.628057212E-1,9.581595421E0,9.583787163E0
3.215328454E0,-6.224924326E-2,-3.351882473E-2,9.461885452E0,9.462149586E0
3.225228542E0,-1.244984865E-1,1.436521020E-2,9.485827446E0,9.486655289E0
3.235377086E0,-2.346317619E-1,1.388636976E-1,9.734824181E0,9.738641436E0
3.245272858E0,-2.202665508E-1,1.675941199E-1,9.830592155E0,9.834487647E0
3.255224244E0,-1.484405100E-1,9.097966552E-2,1.000776291E1,1.000927721E1
3.265275937E0,-1.915361360E-2,-1.915361360E-2,1.009395409E1,1.009399043E1
3.275216784E0,1.388636976E-1,-8.619125932E-2,1.006043530E1,1.006176279E1
3.285316207E0,2.537853718E-1,-2.059013397E-1,9.892841339E0,9.898237830E0
3.295183919E0,3.208230138E-1,-1.628057212E-1,9.864110947E0,9.870669576E0
3.305294275E0,3.591302633E-1,-7.182604820E-2,9.677363396E0,9.684291188E0
3.315331953E0,2.920926213E-1,9.576806799E-3,9.610325813E0,9.614768435E0
3.325205792E0,2.106897533E-1,5.746084079E-2,9.600749016E0,9.603232455E0
3.335397211E0,9.097966552E-2,1.005564705E-1,9.672574997E0,9.673525519E0
3.345224421E0,-2.873042040E-2,9.097966552E-2,9.763554573E0,9.764020721E0
3.355182526E0,-1.005564705E-1,1.436521020E-2,9.907206535E0,9.907727252E0
3.365180078E0,-1.197100878E-1,-1.436521020E-2,1.002691650E1,1.002764137E1
3.375137854E0,-4.309562966E-2,-8.140286058E-2,1.005085850E1,1.005128053E1
3.385439742E0,1.101332754E-1,-1.149216816E-1,9.950302124E0,9.951575186E0
3.395460186E0,1.723825186E-1,-9.576806426E-2,9.883264542E0,9.885231674E0
3.405430908E0,2.681505978E-1,-1.005564705E-1,9.763554573E0,9.767753797E0
3.415442769E0,2.825157940E-1,-4.788403399E-3,9.696516991E0,9.700632961E0
3.425250700E0,2.633621991E-1,6.224924326E-2,9.648633003E0,9.652427334E0
3.435468665E0,1.819593310E-1,6.224924326E-2,9.706093788E0,9.707998805E0
3.445594148E0,1.005564705E-1,4.788403213E-2,9.773131371E0,9.773765972E0
3.455512889E0,2.873042040E-2,-4.788403399E-3,9.859322548E0,9.859365571E0
3.465443760E0,-2.873042040E-2,-5.746084079E-2,9.935936928E0,9.936144615E0
3.475285695E0,-3.351882473E-2,-6.224924326E-2,9.964667320E0,9.964918127E0
3.485208663E0,1.915361360E-2,-7.182604820E-2,9.969455719E0,9.969732854E0
3.495142647E0,8.619125932E-2,-5.746084079E-2,9.897629738E0,9.898171806E0
3.505101639E0,1.580173075E-1,-6.224924326E-2,9.811438560E0,9.812908390E0
3.515137635E0,2.011129409E-1,-2.394201607E-2,9.768342972E0,9.770442367E0
3.525275133E0,2.154781520E-1,1.436521020E-2,9.753977776E0,9.756368158E0
3.535403382E0,1.723825186E-1,2.394201607E-2,9.749189377E0,9.750742662E0
3.545351006E0,1.101332754E-1,1.915361360E-2,9.773131371E0,9.773770664E0
3.555213818E0,6.224924326E-2,1.915361360E-2,9.821015358E0,9.821231312E0
3.565280724E0,6.224924326E-2,-1.915361360E-2,9.859322548E0,9.859537663E0
3.575157677E0,4.788403213E-2,-6.224924326E-2,9.897629738E0,9.897941315E0
3.585290154E0,5.267243832E-2,-6.224924326E-2,9.907206535E0,9.907542111E0
3.595217392E0,6.224924326E-2,-4.788403213E-2,9.873687744E0,9.874000077E0
3.605307511E0,1.053448766E-1,-1.915361360E-2,9.840168953E0,9.840751467E0
3.615309571E0,1.053448766E-1,-4.788403399E-3,9.806650162E0,9.807217132E0
3.625227101E0,1.053448766E-1,-4.788403399E-3,9.777919769E0,9.778488405E0
3.635148866E0,1.244984865E-1,-2.394201607E-2,9.768342972E0,9.769165651E0
3.645484748E0,9.097966552E-2,-1.436521020E-2,9.792284966E0,9.792718137E0
3.655416689E0,1.197100878E-1,-2.873042040E-2,9.811438560E0,9.812210891E0
3.665380660E0,1.101332754E-1,-4.309562966E-2,9.864110947E0,9.864819884E0
3.675245145E0,1.005564705E-1,-3.830722719E-2,9.854534149E0,9.855121630E0
3.685326888E0,9.576806426E-2,-3.830722719E-2,9.854534149E0,9.855073935E0
3.695784759E0,1.101332754E-1,-2.394201607E-2,9.811438560E0,9.812085873E0
3.705523695E0,9.097966552E-2,-2.394201607E-2,9.844957352E0,9.845406836E0
3.715493163E0,4.788403213E-2,-4.788403399E-3,9.801861763E0,9.801979893E0
3.725324397E0,7.182604820E-2,-1.436521020E-2,9.854534149E0,9.854806372E0
3.735378514E0,1.053448766E-1,-4.788403399E-3,9.821015358E0,9.821581499E0
3.745303072E0,9.576806426E-2,4.788403399E-3,9.792284966E0,9.792754428E0
3.755311851E0,1.340752989E-1,4.788403399E-3,9.806650162E0,9.807567818E0
3.765466241E0,1.292868853E-1,4.788403399E-3,9.797073364E0,9.797927563E0
3.775294936E0,1.484405100E-1,-3.351882473E-2,9.768342972E0,9.769528265E0
3.785203283E0,1.197100878E-1,-6.703764945E-2,9.777919769E0,9.778882327E0
3.795124457E0,3.830722719E-2,-3.830722719E-2,9.825803757E0,9.825953101E0
3.805076544E0,4.788403213E-2,9.576806799E-3,9.864110947E0,9.864231818E0
3.815238587E0,3.830722719E-2,9.576806799E-3,9.902418137E0,9.902496862E0
3.825182609E0,4.788403213E-2,-4.788403399E-3,9.892841339E0,9.892958383E0
3.835289120E0,7.182604820E-2,-3.351882473E-2,9.854534149E0,9.854852906E0
3.845196875E0,9.576806426E-2,-3.830722719E-2,9.902418137E0,9.902955312E0
3.855357753E0,9.097966552E-2,-5.267243832E-2,9.825803757E0,9.826366121E0
3.865442692E0,1.292868853E-1,-9.097966552E-2,9.777919769E0,9.779197688E0
3.875419161E0,1.580173075E-1,-1.101332754E-1,9.753977776E0,9.755879317E0
3.885385896E0,1.436520964E-1,-9.576806426E-2,9.792284966E0,9.793806834E0
3.895341763E0,1.005564705E-1,-4.309562966E-2,9.797073364E0,9.797684183E0
3.905405197E0,7.661445439E-2,-3.351882473E-2,9.811438560E0,9.811794938E0
3.915411914E0,8.619125932E-2,3.351882473E-2,9.835380554E0,9.835815324E0
3.925315272E0,9.097966552E-2,-1.915361360E-2,9.868899345E0,9.869337285E0
3.935442451E0,7.661445439E-2,-5.267243832E-2,9.888052940E0,9.888490032E0
3.945311541E0,6.224924326E-2,-1.053448766E-1,9.864110947E0,9.864869856E0
3.955385086E0,3.830722719E-2,-1.723825186E-1,9.854534149E0,9.856116196E0
3.965560358E0,4.309562966E-2,-1.484405100E-1,9.883264542E0,9.884473168E0
3.975480994E0,4.309562966E-2,-7.182604820E-2,9.902418137E0,9.902772398E0
3.985448812E0,3.351882473E-2,2.873042040E-2,9.844957352E0,9.845056333E0
3.995437721E0,3.351882473E-2,1.436520964E-1,9.816226959E0,9.817335237E0
4.005343176E0,1.915361360E-2,1.388636976E-1,9.768342972E0,9.769348719E0
4.015394903E0,1.915361360E-2,7.661445439E-2,9.830592155E0,9.830909356E0
4.025256767E0,8.619125932E-2,-6.703764945E-2,9.691728592E0,9.692343683E0
4.035259699E0,9.097966552E-2,-1.723825186E-1,9.768342972E0,9.770287480E0
4.045292665E0,1.723825186E-1,-1.819593310E-1,9.629479408E0,9.632740971E0
4.055318648E0,2.968810201E-1,-7.182604820E-2,9.524134636E0,9.529031319E0
4.065350139E0,3.160346150E-1,-9.576806799E-3,9.394847870E0,9.400166812E0
4.075171885E0,2.394201756E-1,1.197100878E-1,9.586383820E0,9.590120294E0
4.085219758E0,1.292868853E-1,7.661445439E-2,1.003649330E1,1.003761838E1
4.095104194E0,-5.746084079E-2,-1.101332754E-1,1.037168217E1,1.037242605E1
4.105181412E0,-2.920926213E-1,-3.208230138E-1,1.074517727E1,1.075393324E1
4.115229521E0,-5.219359994E-1,-4.022258818E-1,1.080742645E1,1.082749599E1
4.125241576E0,-5.889736414E-1,-3.687070608E-1,1.060152531E1,1.062427285E1
4.135315103E0,-7.038952708E-1,-1.915361285E-1,1.007958889E1,1.010595205E1
4.145161867E0,-3.303998411E-1,-1.340752989E-1,9.557653427E0,9.564302341E0
4.155210249E0,8.140286058E-2,6.224924326E-2,9.155426979E0,9.156000468E0
4.165117940E0,3.399766386E-1,1.819593310E-1,9.083600998E0,9.091782026E0
