"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.257368838E0,-1.877054095E0,-7.182605267E-1,9.739612579E0,9.944811886E0
3.267416838E0,-1.877054095E0,-7.374141216E-1,9.768342972E0,9.974348905E0
3.277403838E0,-1.853112102E0,-7.374141216E-1,9.715670586E0,9.918268951E0
3.287463838E0,-1.862688899E0,-7.517793179E-1,9.730035782E0,9.935209026E0
3.297399838E0,-1.896207690E0,-7.469909191E-1,9.739612579E0,9.950560398E0
3.307396838E0,-1.891419291E0,-7.469909191E-1,9.734824181E0,9.944961749E0
3.317533838E0,-1.877054095E0,-7.422025204E-1,9.730035782E0,9.937192409E0
3.327484838E0,-1.877054095E0,-7.278373241E-1,9.730035782E0,9.936129808E0
3.337435838E0,-1.857900500E0,-7.613561153E-1,9.715670586E0,9.920973356E0
3.348784838E0,-1.862688899E0,-7.565677166E-1,9.710882187E0,9.916815895E0
3.357405838E0,-1.862688899E0,-7.469909191E-1,9.739612579E0,9.944227399E0
3.367416838E0,-1.896207690E0,-7.182605267E-1,9.710882187E0,9.920319281E0
3.377489838E0,-1.881842494E0,-7.517793179E-1,9.744400978E0,9.952881680E0
3.387726838E0,-1.891419291E0,-7.613561153E-1,9.763554573E0,9.974173047E0
3.397438838E0,-1.881842494E0,-7.517793179E-1,9.715670586E0,9.924754820E0
3.407776838E0,-1.900996208E0,-7.422025204E-1,9.739612579E0,9.951115734E0
3.417402838E0,-1.896207690E0,-7.278373241E-1,9.749189377E0,9.958516169E0
3.427391838E0,-1.872265697E0,-7.230489254E-1,9.710882187E0,9.916118769E0
3.437378838E0,-1.886630893E0,-7.422025204E-1,9.725247383E0,9.934318163E0
3.447505838E0,-1.891419291E0,-7.278373241E-1,9.706093788E0,9.915415812E0
3.457427838E0,-1.881842494E0,-7.326257229E-1,9.739612579E0,9.946764540E0
3.467652838E0,-1.872265697E0,-7.374141216E-1,9.720458984E0,9.926554351E0
3.477389838E0,-1.853112102E0,-7.278373241E-1,9.730035782E0,9.931634707E0
3.487430838E0,-1.800439715E0,-7.422025204E-1,9.739612579E0,9.932396536E0
3.497352838E0,-1.675941229E0,-7.948749661E-1,9.753977776E0,9.928780774E0
3.507386838E0,-1.877054095E0,-7.038952708E-1,9.672574997E0,9.878132804E0
3.517379838E0,-2.145204782E0,-6.991068721E-1,9.682151794E0,9.941565136E0
3.527359838E0,-2.226607561E0,-7.230489254E-1,9.701305389E0,9.979774909E0
3.537369838E0,-1.996764183E0,-7.182605267E-1,9.763554573E0,9.991494547E0
3.547389838E0,-1.632845521E0,-7.565677166E-1,9.749189377E0,9.913892914E0
3.557387838E0,-1.527500629E0,-7.757213712E-1,9.715670586E0,9.865559120E0
3.567634838E0,-1.704671621E0,-7.661445141E-1,9.734824181E0,9.912602311E0
3.577394838E0,-1.924938202E0,-7.230489254E-1,9.682151794E0,9.898093261E0
3.587373838E0,-2.030282974E0,-7.469909191E-1,9.672574997E0,9.911546371E0
3.597364838E0,-2.011129379E0,-7.469909191E-1,9.739612579E0,9.973098315E0
3.607433838E0,-1.953668594E0,-7.278373241E-1,9.777919769E0,9.997713897E0
3.617611838E0,-1.968033791E0,-6.847416759E-1,9.595960617E0,9.819597157E0
3.628888838E0,-1.790862918E0,-6.799532771E-1,9.514557838E0,9.705479757E0
3.638460838E0,-1.766920805E0,-7.374141216E-1,9.806650162E0,9.991805448E0
3.647406838E0,-1.872265697E0,-8.092401624E-1,9.816226959E0,1.002589448E1
3.658015838E0,-1.886630893E0,-8.140285611E-1,9.739612579E0,9.953997781E0
3.667479838E0,-2.001552582E0,-6.943184733E-1,9.749189377E0,9.976722126E0
3.677711838E0,-1.948880196E0,-7.757213712E-1,9.840168953E0,1.006125254E1
3.687502838E0,-1.881842494E0,-7.613561153E-1,9.840168953E0,1.004738371E1
3.697368838E0,-1.915361404E0,-7.230489254E-1,9.610325813E0,9.825974318E0
3.707385838E0,-1.877054095E0,-7.709329724E-1,9.639056206E0,9.850333713E0
3.717386838E0,-1.891419291E0,-6.991068721E-1,9.797073364E0,1.000244289E1
3.727369838E0,-1.872265697E0,-7.326257229E-1,9.797073364E0,1.000123821E1
3.737413838E0,-1.853112102E0,-7.278373241E-1,9.792284966E0,9.992628107E0
3.747791838E0,-1.853112102E0,-7.134721279E-1,9.888052940E0,1.008546766E1
3.757360838E0,-1.896207690E0,-7.374141216E-1,9.643844604E0,9.856121040E0
3.767458838E0,-2.049436569E0,-6.991068721E-1,9.567230225E0,9.809221928E0
3.777379838E0,-2.078166962E0,-6.847416759E-1,9.648633003E0,9.893622588E0
3.787438838E0,-1.963245392E0,-7.326257229E-1,9.682151794E0,9.906317999E0
3.797768838E0,-1.862688899E0,-7.038952708E-1,9.749189377E0,9.950465918E0
3.808508838E0,-1.886630893E0,-6.991068721E-1,9.758766174E0,9.964017452E0
3.817378838E0,-1.900996208E0,-7.613561153E-1,9.782708168E0,9.994740058E0
3.827372838E0,-1.924938202E0,-7.613561153E-1,9.691728592E0,9.910330636E0
3.837391838E0,-1.948880196E0,-7.469909191E-1,9.662998199E0,9.885831460E0
3.847400838E0,-1.944091797E0,-7.661445141E-1,9.715670586E0,9.937843089E0
3.858260838E0,-1.934514999E0,-7.757213712E-1,9.768342972E0,9.988223883E0
3.867407838E0,-1.958456993E0,-7.230489254E-1,9.753977776E0,9.974890275E0
3.877414838E0,-1.939303398E0,-7.374141216E-1,9.706093788E0,9.925368199E0
3.889023838E0,-1.958456993E0,-6.895300746E-1,9.715670586E0,9.935052111E0
3.897399838E0,-1.924938202E0,-6.895300746E-1,9.715670586E0,9.928499068E0
3.907362838E0,-1.910573006E0,-7.900865674E-1,9.672574997E0,9.891068348E0
3.917396838E0,-1.872265697E0,-7.086837292E-1,9.763554573E0,9.966674940E0
3.927376838E0,-1.910573006E0,-7.134721279E-1,9.725247383E0,9.936788634E0
3.938558838E0,-1.910573006E0,-7.757213712E-1,9.710882187E0,9.927399745E0
3.947376838E0,-1.953668594E0,-7.900865674E-1,9.768342972E0,9.993076712E0
3.957469838E0,-1.910573006E0,-8.667010069E-1,8.968679428E0,9.210790983E0
3.967359838E0,-1.307234168E0,-3.830722719E-2,6.742072105E0,6.867740887E0
3.977402838E0,-2.317587137E0,-6.416460276E-1,1.254561710E1,1.277401379E1
3.987439838E0,-2.231395960E0,-1.259350061E0,9.610325813E0,9.946026983E0
3.997368838E0,-1.877054095E0,-6.991068721E-1,1.014662647E1,1.034244223E1
4.007532838E0,-2.240972757E0,-6.943184733E-1,1.113782597E1,1.138223196E1
4.017397838E0,-2.279279947E0,-9.528923035E-1,1.033337498E1,1.062458278E1
4.027386838E0,-2.015917778E0,-8.810662031E-1,1.007480049E1,1.031221640E1
4.037358838E0,-1.915361404E0,-7.805097699E-1,1.005085850E1,1.026146000E1
4.047358838E0,-1.838746905E0,-8.379706144E-1,9.979032516E0,1.018156544E1
4.057425838E0,-1.877054095E0,-6.464344859E-1,9.126696587E0,9.340117783E0
4.067379838E0,-1.762132406E0,-6.033388376E-1,8.398859978E0,8.602905166E0
4.077357838E0,-1.800439715E0,-5.793967843E-1,9.519346237E0,9.705423050E0
4.088746838E0,-2.049436569E0,-8.810662031E-1,9.950302124E0,1.019730260E1
4.097370838E0,-1.958456993E0,-7.805097699E-1,9.787496567E0,1.001198474E1
