"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.237208883E0,-3.639186621E-1,-1.628057212E-1,3.447650373E-1,5.270725058E-1
3.247243481E0,-3.878606856E-1,-1.723825186E-1,3.878606856E-1,5.749674387E-1
3.257179280E0,-3.974374831E-1,-1.915361285E-1,3.926490843E-1,5.906064213E-1
3.267161180E0,-3.687070608E-1,-1.628057212E-1,3.878606856E-1,5.593625935E-1
3.277197630E0,-3.734954596E-1,-1.484405100E-1,4.118026793E-1,5.754258336E-1
3.287152855E0,-3.974374831E-1,-1.628057212E-1,4.213795066E-1,6.016834254E-1
3.297230967E0,-3.926490843E-1,-1.819593310E-1,4.644751251E-1,6.348382813E-1
3.307157523E0,-3.687070608E-1,-1.675941199E-1,4.501099288E-1,6.055011427E-1
3.317361301E0,-4.022258818E-1,-1.580173075E-1,4.836287498E-1,6.485768244E-1
3.327297190E0,-3.782838583E-1,-1.771709323E-1,4.979939461E-1,6.499893745E-1
3.337232135E0,-3.734954596E-1,-1.675941199E-1,5.363011956E-1,6.746892765E-1
3.347168107E0,-3.830722570E-1,-1.532289088E-1,5.506663918E-1,6.880820647E-1
3.357440593E0,-3.591302633E-1,-1.723825186E-1,6.033388376E-1,7.229854990E-1
3.367357836E0,-3.687070608E-1,-1.388636976E-1,6.320692301E-1,7.448083880E-1
3.377454958E0,-3.734954596E-1,-1.723825186E-1,7.374141216E-1,8.443898257E-1
3.387479519E0,-2.777273953E-1,6.172252178E0,-2.325248718E1,2.405934308E1
3.397338799E0,-1.867477417E1,2.570414925E1,3.315490341E1,4.592056292E1
3.407278939E0,2.759078026E1,-2.521094322E1,3.918829346E1,5.415316387E1
3.417341009E0,2.212242365E0,-3.263296890E1,3.859931946E1,5.059359780E1
3.427216044E0,-5.123591423E-1,-4.209006786E0,-5.612008572E0,7.033696768E0
3.437363562E0,-4.932055473E-1,-3.524264812E0,-9.385270476E-1,3.680289010E0
3.447252821E0,-5.171475410E-1,-3.519476414E0,-6.991068721E-1,3.625314638E0
3.457174450E0,-4.979939461E-1,-3.529053211E0,-2.585737705E-1,3.573384241E0
3.467315265E0,-5.171475410E-1,-3.505111217E0,-1.101332754E-1,3.544767350E0
3.477421672E0,-5.315127969E-1,-3.495534420E0,-5.746084079E-2,3.536179928E0
3.487295376E0,-5.410895944E-1,-3.476380825E0,-4.788403399E-3,3.518241680E0
3.497359728E0,-5.602431893E-1,-3.485957623E0,5.746084079E-2,3.531157703E0
3.507386904E0,-5.602431893E-1,-3.471592426E0,1.005564705E-1,3.517945140E0
3.517233492E0,-5.650315881E-1,-3.495534420E0,8.619125932E-2,3.541955747E0
3.527172786E0,-5.889736414E-1,-3.476380825E0,6.224924326E-2,3.526469702E0
3.537147933E0,-6.129156351E-1,-3.452438831E0,8.140286058E-2,3.507367372E0
3.547167006E0,-5.937620401E-1,-3.433285236E0,1.101332754E-1,3.485990564E0
3.557144543E0,-6.416460276E-1,-3.442862034E0,1.149216816E-1,3.504028482E0
3.567219811E0,-6.320692301E-1,-3.442862034E0,1.149216816E-1,3.502287465E0
3.577200445E0,-6.655880809E-1,-3.442862034E0,1.436520964E-1,3.509550171E0
3.587183262E0,-6.751648784E-1,-3.466804028E0,1.532289088E-1,3.535259096E0
3.597201171E0,-7.086837292E-1,-3.442862034E0,1.340752989E-1,3.517599721E0
3.607732625E0,-7.182605267E-1,-3.466804028E0,1.532289088E-1,3.543742012E0
3.617500352E0,-7.230489254E-1,-3.462015629E0,1.388636976E-1,3.539439940E0
3.627481216E0,-7.709329724E-1,-3.452438831E0,1.197100878E-1,3.539491777E0
3.637317148E0,-8.140285611E-1,-3.481169224E0,1.149216816E-1,3.576924469E0
3.647327114E0,-8.475474119E-1,-3.351882458E0,7.661445439E-2,3.458225325E0
3.657253597E0,-1.522712231E0,-2.250549644E-1,-5.027823448E-1,1.619287609E0
3.667184838E0,-5.516240597E0,2.440649223E1,-2.992752075E0,2.520044322E1
3.677161959E0,-7.718906403E0,3.918829346E1,-4.419696331E0,4.018504169E1
3.687162019E0,-6.665457726E0,3.918829346E1,-2.949656487E0,3.986039568E1
3.697184049E0,-6.517016888E0,2.832819366E1,2.715024710E0,2.919468144E1
3.707153064E0,-2.681505919E0,7.809885979E0,9.433154464E-1,8.311115269E0
3.717275072E0,-4.357447028E-1,-9.864110947E-1,7.182604820E-2,1.080758657E0
3.727194076E0,2.394201607E-2,-2.906560898E0,1.388636976E-1,2.909974673E0
3.737346078E0,-5.746084079E-2,-2.920926094E0,1.532289088E-1,2.925506810E0
3.747359079E0,-1.101332754E-1,-2.954444885E0,1.340752989E-1,2.959535454E0
3.757240579E0,-6.703764945E-2,-2.959233284E0,1.005564705E-1,2.961700066E0
3.767341829E0,-7.661445439E-2,-2.911349297E0,9.576806426E-2,2.913931369E0
3.777400454E0,-6.703764945E-2,-2.935291290E0,9.097966552E-2,2.937465967E0
3.787305267E0,-6.224924326E-2,-2.906560898E0,1.005564705E-1,2.908965937E0
3.797247673E0,-6.224924326E-2,-2.901772499E0,8.140286058E-2,2.903581414E0
3.807206376E0,-5.267243832E-2,-2.853888512E0,2.873042040E-2,2.854519129E0
3.817227728E0,-8.619125932E-2,-2.868253708E0,-1.436521020E-2,2.869584399E0
3.827174404E0,-7.182604820E-2,-2.825158119E0,-7.661445439E-2,2.827109328E0
3.837149242E0,-9.097966552E-2,-2.820369720E0,-4.453215301E-1,2.856759340E0
3.847240661E0,2.662352324E0,-7.814674377E0,-2.382230759E1,2.521229054E1
3.857232370E0,1.707544708E1,-3.272394943E1,-3.918829346E1,5.383446947E1
3.867219225E0,-2.480392933E0,-2.501461983E1,-3.848918533E1,4.597065305E1
3.877296152E0,-2.317587137E0,-2.863465309E0,9.193734169E0,9.904311772E0
3.887358116E0,-1.029506683E0,9.576806799E-3,1.637633920E0,1.934378603E0
3.897266598E0,-1.106121182E0,-3.351882473E-2,5.363011956E-1,1.229734343E0
3.907309839E0,-1.019929886E0,1.436521020E-2,2.920926213E-1,1.061028478E0
3.917198959E0,-9.337386489E-1,9.576806799E-3,1.723825186E-1,9.495658547E-1
3.927148019E0,-4.692635238E-1,-9.576806799E-3,-3.543418646E-1,5.880970388E-1
3.937273549E0,1.843535304E0,-2.537853718E-1,-3.734954596E0,4.172878534E0
3.947223814E0,4.098873138E0,-3.830722570E-1,-3.811569214E0,5.610308836E0
3.957254447E0,2.245761156E0,-1.388636976E-1,1.292868853E-1,2.253761610E0
3.967286763E0,-2.442085743E-1,3.591302633E-1,1.604115129E0,1.661865734E0
3.977196421E0,-9.624691010E-1,5.554547906E-1,2.552218914E0,2.783648358E0
3.987296250E0,-1.455674648E0,8.523358107E-1,3.816357613E0,4.172535254E0
3.997380665E0,-2.571372509E0,1.877054095E0,-2.159569979E0,3.846950890E0
4.007234872E0,-7.402871609E0,5.793968201E0,-3.918829346E1,4.030006104E1
4.017301976E0,-8.298302650E0,-3.074155092E0,-3.611892700E1,3.718721748E1
4.027232028E0,2.389413357E0,-2.806004286E0,-1.872265697E0,4.133803948E0
4.037281554E0,-1.101332754E-1,2.729389966E-1,1.436521053E0,1.466362087E0
4.047258317E0,-1.628057212E-1,6.224924326E-2,5.554547906E-1,5.821603692E-1
4.057335198E0,-1.915361285E-1,4.309562966E-2,5.746083856E-1,6.072216388E-1
4.067234139E0,5.267243832E-2,3.399766386E-1,1.302445769E0,1.347116729E0
4.077200609E0,1.599326730E0,8.092401624E-1,3.303998411E-1,1.822602448E0
4.087215844E0,6.138733387E0,3.926490843E-1,-2.255816841E1,2.338181308E1
4.097194962E0,-7.517793179E-1,-2.561795712E0,-3.602794647E1,3.612673382E1
4.107143521E0,-2.911349297E0,-2.676717520E0,-1.101811600E1,1.170639362E1
4.117140800E0,-1.063025594E0,1.805228114E0,-1.958456993E0,2.867825962E0
4.127193940E0,4.740519226E-1,1.575384736E0,-1.623268723E0,2.311182304E0
4.137125010E0,1.527500629E0,2.777273953E-1,-5.008669853E0,5.243773868E0
4.147161045E0,6.799532771E-1,-1.134851575E0,-1.090798283E1,1.098791672E1
4.157131062E0,-4.261679053E-1,-8.188169599E-1,-1.568202114E1,1.570916508E1
4.167122571E0,-1.795651317E0,3.399766386E-1,-1.328781986E1,1.341290813E1
4.177097825E0,-4.596867263E-1,6.272808313E-1,-8.652645111E0,8.687523269E0
4.187178952E0,9.385270476E-1,-2.298433632E-1,-7.532158375E0,7.593883774E0
4.197158516E0,7.182604820E-2,-3.591302633E-1,-8.073247910E0,8.081550924E0
4.207186798E0,-4.022258818E-1,-1.292868853E-1,-9.528923035E0,9.538284697E0
4.217113939E0,-2.968810201E-1,1.580173075E-1,-1.070208168E1,1.070736476E1
4.227079509E0,-1.053448766E-1,-4.788403399E-3,-1.082658005E1,1.082709361E1
4.237081294E0,1.580173075E-1,-2.442085743E-1,-1.022324085E1,1.022737800E1
4.247086687E0,-1.005564705E-1,-1.963245422E-1,-9.160215378E0,9.162870767E0
4.257110383E0,-3.208230138E-1,-1.436521020E-2,-8.590395927E0,8.596396684E0
4.267073231E0,-2.011129409E-1,4.788403213E-2,-9.318233490E0,9.320526523E0
4.277196655E0,2.873042040E-2,-1.436520964E-1,-1.037168217E1,1.037271673E1
4.287293367E0,9.576806799E-3,-2.250549644E-1,-1.049618053E1,1.049859739E1
4.297275223E0,-7.182604820E-2,-4.788403213E-2,-9.701305389E0,9.701689447E0
4.307245151E0,1.101332754E-1,-1.915361360E-2,-9.021351814E0,9.022044378E0
4.317246115E0,-7.182604820E-2,-5.746084079E-2,-9.313444138E0,9.313898348E0
4.327194597E0,-8.140286058E-2,-1.436520964E-1,-1.001733971E1,1.001870037E1
4.337204338E0,-1.915361285E-1,-1.053448766E-1,-1.013226128E1,1.013461900E1
4.347166209E0,-1.292868853E-1,-2.873042040E-2,-9.691728592E0,9.692633473E0
4.357123644E0,-2.873042040E-2,-3.830722719E-2,-9.380482674E0,9.380604888E0
4.367151362E0,-2.873042040E-2,-1.197100878E-1,-9.548076630E0,9.548870261E0
4.377486221E0,-1.005564705E-1,-1.244984865E-1,-9.792284966E0,9.793592616E0
4.387345650E0,-1.244984865E-1,-5.267243832E-2,-9.840168953E0,9.841097463E0
4.397272865E0,-1.244984865E-1,-4.309562966E-2,-9.753977776E0,9.754867480E0
4.407224972E0,-1.149216816E-1,-6.703764945E-2,-9.615114212E0,9.616034648E0
4.417177026E0,-1.101332754E-1,-1.101332754E-1,-9.624691010E0,9.625951158E0
4.427154553E0,-8.619125932E-2,-9.097966552E-2,-9.706093788E0,9.706902846E0
4.437144816E0,-6.703764945E-2,-8.619125932E-2,-9.773131371E0,9.773741339E0
4.447235948E0,-7.661445439E-2,-1.197100878E-1,-9.753977776E0,9.755013210E0
4.457206014E0,-1.005564705E-1,-8.140286058E-2,-9.658209801E0,9.659076280E0
4.467354047E0,-9.576806426E-2,-8.619125932E-2,-9.639056206E0,9.639917271E0
4.477353563E0,-1.149216816E-1,-7.182604820E-2,-9.662998199E0,9.663948478E0
4.487233321E0,-8.619125932E-2,-8.619125932E-2,-9.739612579E0,9.740375304E0
4.497338200E0,-7.661445439E-2,-1.005564705E-1,-9.801861763E0,9.802676951E0
4.507257640E0,-6.703764945E-2,-1.101332754E-1,-9.696516991E0,9.697374136E0
4.517211860E0,-6.703764945E-2,-9.097966552E-2,-9.658209801E0,9.658870943E0
4.527382470E0,-7.661445439E-2,-1.005564705E-1,-9.696516991E0,9.697341034E0
4.537309775E0,-1.149216816E-1,-4.309562966E-2,-9.720458984E0,9.721233826E0
4.547197427E0,-1.149216816E-1,-7.182604820E-2,-9.744400978E0,9.745343319E0
4.557155253E0,-8.140286058E-2,-7.661445439E-2,-9.701305389E0,9.701949415E0
4.567224166E0,-8.140286058E-2,-9.097966552E-2,-9.691728592E0,9.692497450E0
4.577205123E0,-8.140286058E-2,-7.661445439E-2,-9.696516991E0,9.697161335E0
4.587160601E0,-6.703764945E-2,-9.097966552E-2,-9.715670586E0,9.716327818E0
4.597298340E0,-1.005564705E-1,-1.197100878E-1,-9.686940193E0,9.688201712E0
4.607185710E0,-1.757344007E0,2.777273953E-1,-1.470039845E0,2.307901127E0
4.617273395E0,-1.149216816E-1,4.070142806E-1,-1.215775585E1,1.216510974E1
4.627462237E0,-2.489969730E-1,-5.793967843E-1,-2.014960098E1,2.015946725E1
4.637330658E0,-1.005564705E-1,-2.351106167E0,-1.248815632E1,1.270794476E1
4.647388869E0,-2.806004286E0,1.398213744E0,-2.762908697E0,4.178794826E0
4.657303974E0,-3.112462163E-1,2.011129379E0,-9.232041359E0,9.453681994E0
4.667195027E0,8.906430602E-1,-1.288080573E0,-1.324472427E1,1.333698308E1
4.677310053E0,-3.591302633E-1,-1.345541358E0,-9.974244118E0,1.007099805E1
4.687298566E0,-4.788403399E-3,9.145850539E-1,-7.422025204E0,7.478164673E0
4.697268323E0,1.771709323E-1,1.077390790E0,-8.489839554E0,8.559762620E0
4.707237701E0,-7.565677166E-1,-2.633621991E-1,-9.739612579E0,9.772502625E0
4.717324890E0,-1.268926859E0,-5.554547906E-1,-1.064462090E1,1.073436814E1
4.727384985E0,-1.177947283E0,-1.436521020E-2,-1.097502041E1,1.103806320E1
4.737378532E0,-9.097966552E-1,1.244984865E-1,-1.033337498E1,1.037409602E1
4.747398306E0,1.905784607E0,3.495534360E-1,-1.006043530E1,1.024531898E1
4.757297193E0,1.972822189E0,6.703764945E-2,-1.124795914E1,1.141985579E1
4.767273636E0,3.687070608E-1,-5.458779931E-1,-1.015141487E1,1.017276519E1
4.777240358E0,-5.554547906E-1,7.182604820E-2,-1.083615685E1,1.085062137E1
4.787192719E0,-9.145850539E-1,-1.436521020E-2,-1.128147888E1,1.131849981E1
4.797265399E0,-1.254561663E0,4.788403399E-3,-1.076433086E1,1.083719368E1
4.807203739E0,-4.185064793E0,2.633621991E-1,-1.125753593E1,1.201316954E1
4.817217909E0,-4.592078686E0,-4.405331016E-1,-1.138682365E1,1.228580518E1
4.827205994E0,-4.951209068E0,-4.022258818E-1,-1.013704967E1,1.128875693E1
4.837148537E0,-5.789179802E0,-1.723825186E-1,-8.106766701E0,9.963131277E0
4.847189808E0,-5.109226227E0,-4.644751251E-1,-7.115567684E0,8.772185204E0
4.857142944E0,-4.558559895E0,-1.771709323E-1,-7.072471619E0,8.416157832E0
4.867146012E0,-4.606443882E0,2.059013397E-1,-7.584830761E0,8.876450770E0
4.877226046E0,-4.434061527E0,1.484405100E-1,-8.054094315E0,9.195181969E0
4.887411063E0,-4.491522312E0,4.070142806E-1,-7.340622425E0,8.615345083E0
4.897369571E0,-6.062118530E0,9.433154464E-1,-8.288725853E0,1.031223067E1
4.907263325E0,-6.665457726E0,3.208230138E-1,-8.331821442E0,1.067476007E1
4.917221202E0,-6.880935669E0,4.070142806E-1,-6.181828976E0,9.258938697E0
4.927245141E0,-6.924031258E0,6.703764796E-1,-4.769249916E0,8.434296547E0
4.937208110E0,-6.397306919E0,2.442085743E-1,-4.946420670E0,8.090256552E0
4.947341595E0,-6.378153324E0,-9.097966552E-2,-5.856217384E0,8.659353277E0
4.957256337E0,-6.622362137E0,-4.740519226E-1,-6.842628479E0,9.534252461E0
4.967167708E0,-7.450755596E0,-8.283938169E-1,-7.493851185E0,1.059989627E1
4.977285894E0,-8.556877136E0,-6.416460276E-1,-6.291962147E0,1.064051895E1
4.987185487E0,-9.342175484E0,-3.351882398E-1,-5.736507416E0,1.096795839E1
4.997162783E0,-9.284713745E0,-4.644751251E-1,-6.536170483E0,1.136411770E1
5.007234931E0,-9.394847870E0,-4.453215301E-1,-2.164358377E0,9.651213652E0
5.017323505E0,-9.241618156E0,-3.160346150E-1,-8.044517636E-1,9.281946276E0
5.027311792E0,-9.366117477E0,4.309562966E-2,-1.244984865E0,9.448597840E0
5.037351436E0,-9.006986618E0,3.830722719E-2,8.475474119E-1,9.046856470E0
5.047525758E0,-8.212111473E0,3.830722719E-2,2.293645144E0,8.526491092E0
5.057326919E0,-7.632715225E0,1.388636976E-1,2.398990154E0,8.002048400E0
5.067847499E0,-6.856993675E0,2.059013397E-1,1.766920805E0,7.083979585E0
5.077655789E0,-5.631162167E0,1.436520964E-1,1.723825216E0,5.890857038E0
5.087374434E0,-5.305551052E0,1.484405100E-1,1.795651317E0,5.603148240E0
5.097411757E0,-4.797980309E0,2.920926213E-1,2.197877169E0,5.285508224E0
5.107267918E0,-4.462791920E0,1.388636976E-1,2.925714493E0,5.338127025E0
5.117225499E0,-4.649539471E0,3.830722719E-2,3.883395195E0,6.058089053E0
5.127379289E0,-4.932055473E0,-9.576806799E-3,6.435614109E0,8.108168219E0
5.138865184E0,-4.855441093E0,-2.154781520E-1,9.825803757E0,1.096212381E1
5.147976632E0,-2.873042040E-2,-1.570596337E0,3.165613556E1,3.169508664E1
5.157551856E0,1.799003220E1,-1.345541358E0,2.218946075E1,2.859762068E1
5.167377468E0,5.334281445E0,3.088520288E0,1.008916569E1,1.182306138E1
5.177306274E0,1.733402014E0,3.351882398E-1,1.921586227E1,1.929679757E1
5.187213677E0,5.219359994E-1,-9.193734527E-1,8.767566681E0,8.831075259E0
5.197199878E0,-1.197100878E-1,-5.602431893E-1,4.204218388E0,4.243071433E0
5.207262979E0,-2.537853718E-1,-3.064578176E-1,3.543418407E0,3.565688912E0
5.217334029E0,-1.867477298E-1,-2.346317619E-1,5.932831764E0,5.940405670E0
5.227390054E0,-3.830722719E-2,-1.580173075E-1,1.012268448E1,1.012399022E1
5.237243567E0,1.580173075E-1,-2.106897533E-1,1.194706631E1,1.194996874E1
5.247319323E0,-1.963245422E-1,-4.836287498E-1,1.035731697E1,1.037046069E1
5.257361201E0,-1.441309452E0,-6.224924326E-1,8.456320763E0,8.600827321E0
5.267210140E0,-1.867477298E0,-5.985504389E-1,8.432378769E0,8.657409878E0
5.277488610E0,-2.145204782E0,1.671152830E0,4.012681961E0,4.847295314E0
5.287364345E0,-3.639186621E-1,3.643975019E0,3.289633036E0,4.922669626E0
5.297262212E0,6.258443356E0,2.624045134E0,2.351584816E1,2.447547427E1
5.307384646E0,3.236960649E0,-3.078943491E0,1.357991219E1,1.429586731E1
5.317252363E0,-1.733402014E0,-1.249773264E0,8.121131897E0,8.397582928E0
5.327203221E0,-1.316810966E0,-2.633621991E-1,3.562572241E0,3.807265651E0
5.337363150E0,-1.177947283E0,3.112462163E-1,3.749319792E0,3.942313142E0
5.347220115E0,-9.768342972E-1,5.889736414E-1,5.061342239E0,5.188282997E0
5.357149097E0,-1.063025594E0,1.015141487E0,9.275136948E0,9.390883933E0
5.367120088E0,-1.206677675E0,6.416460276E-1,1.346499062E1,1.353416983E1
5.377246584E0,2.633621991E-1,-4.501099288E-1,1.405875206E1,1.406842095E1
5.387148332E0,2.949656487E0,-4.740519226E-1,1.347456741E1,1.380178125E1
5.397103706E0,1.134851575E0,-2.011129409E-1,9.490615845E0,9.560341188E0
5.407124893E0,-1.426944256E0,2.681505978E-1,6.861782074E0,7.013709994E0
5.417179486E0,-1.240196466E0,6.368576288E-1,7.149086475E0,7.283756747E0
5.427156783E0,1.197100878E-1,2.920926213E-1,8.614337921E0,8.620119861E0
5.437157931E0,-2.681505978E-1,7.182604820E-2,1.053448772E1,1.053814478E1
5.447216505E0,6.224924326E-2,-1.915361285E-1,1.170285797E1,1.170459080E1
5.457240292E0,1.086967587E0,-3.256114423E-1,1.176031876E1,1.181493202E1
5.467555686E0,-2.059013397E-1,-1.915361285E-1,9.035717010E0,9.040091999E0
5.477558883E0,-6.895300746E-1,-1.915361285E-1,8.499416351E0,8.529490965E0
5.487336981E0,-1.675941199E-1,4.357447028E-1,8.916007042E0,8.928221705E0
5.497419530E0,1.628057212E-1,6.224924326E-2,9.418789864E0,9.420402495E0
5.507233305E0,-1.149216816E-1,-9.097966552E-2,1.031422138E1,1.031526282E1
5.517175692E0,2.873041928E-1,3.830722719E-2,1.098938560E1,1.099320732E1
5.527225886E0,4.788403399E-3,6.703764945E-2,1.002691650E1,1.002714174E1
5.537304483E0,-9.576806799E-3,5.267243832E-2,8.916007042E0,8.916167768E0
5.547307781E0,1.915361360E-2,3.064578176E-1,9.198522568E0,9.203646054E0
5.557207430E0,5.267243832E-2,9.576806799E-3,9.931148529E0,9.931292827E0
5.567501255E0,6.224924326E-2,-1.867477298E-1,1.044829655E1,1.045015074E1
5.578046167E0,2.394201607E-2,2.777273953E-1,9.873687744E0,9.877621950E0
5.587940623E0,2.394201607E-2,2.202665508E-1,9.308655739E0,9.311292189E0
5.597628351E0,8.619125932E-2,6.224924326E-2,9.404424667E0,9.405025637E0
5.608907715E0,1.771709323E-1,-8.619125932E-2,9.969455719E0,9.971402399E0
5.618099897E0,6.224924326E-2,-1.436521020E-2,1.002212811E1,1.002233172E1
5.627999488E0,4.309562966E-2,-3.351882473E-2,9.974244118E0,9.974393539E0
5.637635784E0,7.661445439E-2,-2.873042040E-2,9.725247383E0,9.725591595E0
5.647425432E0,-5.746084079E-2,7.661445439E-2,9.686940193E0,9.687413578E0
5.657234756E0,1.149216816E-1,-3.351882473E-2,9.825803757E0,9.826532958E0
5.667217418E0,2.202665508E-1,-3.351882473E-2,9.888052940E0,9.890562765E0
5.677453749E0,2.346317619E-1,-4.788403399E-3,9.964667320E0,9.967430451E0
5.687255414E0,1.292868853E-1,-2.873042040E-2,9.911994934E0,9.912879708E0
5.697209747E0,3.351882473E-2,-3.351882473E-2,9.787496567E0,9.787611357E0
5.707198413E0,6.224924326E-2,-9.576806426E-2,9.710882187E0,9.711553910E0
5.717164746E0,8.140286058E-2,3.351882473E-2,9.782708168E0,9.783104264E0
5.727159413E0,9.097966552E-2,7.182604820E-2,9.797073364E0,9.797759070E0
5.737256246E0,1.771709323E-1,-2.873042040E-2,9.844957352E0,9.846593331E0
5.747374163E0,2.154781520E-1,5.267243832E-2,9.916783333E0,9.919263929E0
5.757242121E0,1.053448766E-1,2.873042040E-2,9.825803757E0,9.826410456E0
5.767329600E0,1.628057212E-1,-6.224924326E-2,9.811438560E0,9.812986666E0
5.777209840E0,1.101332754E-1,-9.576806799E-3,9.911994934E0,9.912611393E0
5.787148960E0,1.532289088E-1,-7.182604820E-2,9.911994934E0,9.913439446E0
5.797662020E0,1.628057212E-1,-5.267243832E-2,9.844957352E0,9.846444300E0
5.807519550E0,1.101332754E-1,-5.267243832E-2,9.816226959E0,9.816986067E0
5.817309815E0,1.675941199E-1,-9.576806799E-3,9.744400978E0,9.745846804E0
5.827335947E0,1.771709323E-1,-8.619125932E-2,9.792284966E0,9.794266860E0
5.837413513E0,1.053448766E-1,-8.619125932E-2,9.921571732E0,9.922505334E0
5.847318796E0,4.309562966E-2,2.873042040E-2,9.787496567E0,9.787633612E0
5.857277938E0,1.532289088E-1,-3.351882473E-2,9.749189377E0,9.750451072E0
5.867251009E0,8.619125932E-2,9.576806426E-2,9.806650162E0,9.807496513E0
5.877177544E0,8.619125932E-2,4.788403213E-2,9.792284966E0,9.792781355E0
5.887301312E0,2.154781520E-1,-1.053448766E-1,9.763554573E0,9.766500206E0
5.897186696E0,1.101332754E-1,3.351882473E-2,9.816226959E0,9.816901984E0
5.907159888E0,1.005564705E-1,1.436521020E-2,9.830592155E0,9.831116930E0
5.917131484E0,1.723825186E-1,-9.576806426E-2,9.835380554E0,9.837357262E0
5.927214282E0,1.292868853E-1,-7.182604820E-2,9.940725327E0,9.941825491E0
5.937130681E0,1.149216816E-1,-4.788403213E-2,9.868899345E0,9.869684603E0
5.947242880E0,1.675941199E-1,-4.788403213E-2,9.830592155E0,9.832137245E0
5.957294480E0,1.388636976E-1,5.746084079E-2,9.835380554E0,9.836528632E0
5.967188780E0,1.292868853E-1,4.788403399E-3,9.773131371E0,9.773987662E0
5.977281930E0,1.388636976E-1,-4.309562966E-2,9.854534149E0,9.855606712E0
5.987368505E0,1.101332754E-1,-3.351882473E-2,9.897629738E0,9.898299211E0
5.997321792E0,1.436520964E-1,-8.619125932E-2,9.883264542E0,9.884684257E0
6.008187936E0,1.053448766E-1,6.703764945E-2,9.782708168E0,9.783505031E0
6.018036508E0,1.819593310E-1,-9.576806799E-3,9.691728592E0,9.693441288E0
6.027555794E0,1.484405100E-1,-2.873042040E-2,9.667786598E0,9.668968804E0
6.037372437E0,1.101332754E-1,8.619125932E-2,9.892841339E0,9.893829796E0
6.047228258E0,2.059013397E-1,-7.182604820E-2,9.840168953E0,9.842584994E0
6.057148669E0,1.101332754E-1,-6.224924326E-2,9.749189377E0,9.750010144E0
6.067195874E0,2.394201607E-2,9.097966552E-2,9.849745750E0,9.850195017E0
6.077175477E0,1.580173075E-1,-7.182604820E-2,9.868899345E0,9.870425662E0
6.087242278E0,1.819593310E-1,-7.182604820E-2,9.916783333E0,9.918712610E0
6.097176179E0,7.661445439E-2,8.619125932E-2,9.854534149E0,9.855208877E0
6.107162629E0,1.819593310E-1,-4.788403213E-2,9.672574997E0,9.674404847E0
6.117229354E0,1.101332754E-1,-3.351882473E-2,9.734824181E0,9.735504850E0
6.127157717E0,1.388636976E-1,-1.436521020E-2,9.873687744E0,9.874674635E0
6.137282898E0,1.532289088E-1,1.963245422E-1,8.274360657E0,8.278107676E0
6.147239489E0,5.746084079E-2,4.788403399E-3,7.982268333E0,7.982476585E0
6.157190284E0,1.675941199E-1,-9.097966552E-2,9.888052940E0,9.889891609E0
6.167158182E0,-1.723825186E-1,-3.351882398E-1,9.979032516E0,9.986148249E0
6.177115631E0,1.675941199E-1,-1.053448766E-1,1.090798283E1,1.090977886E1
6.187147855E0,2.298433632E-1,-8.619125932E-2,1.141076565E1,1.141340570E1
6.197135467E0,-1.340752989E-1,-2.537853718E-1,1.112346077E1,1.112716328E1
6.207135273E0,-1.436520964E-1,-3.351882473E-2,1.047702694E1,1.047806532E1
6.217113676E0,2.873042040E-2,1.723825186E-1,1.019929886E1,1.020079597E1
6.227105878E0,3.351882473E-2,-1.436520964E-1,1.017535686E1,1.017642603E1
6.237166979E0,2.106897533E-1,-2.920926213E-1,1.045787334E1,1.046407297E1
6.247132029E0,3.064578176E-1,-3.256114423E-1,9.375694275E0,9.386350853E0
6.257157054E0,1.675941199E-1,6.272808313E-1,7.369352818E0,7.397900376E0
6.267144067E0,4.788403213E-2,2.873042040E-2,8.398859978E0,8.399045615E0
6.277134573E0,9.576806426E-2,-3.591302633E-1,1.084573364E1,1.085210046E1
