"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.174986514E0,4.357447028E-1,1.134851575E0,9.720458984E0,9.796177030E0
3.184862556E0,2.298433632E-1,9.768342972E-1,9.131484985E0,9.186460213E0
3.194910891E0,2.489969730E-1,1.144428372E0,9.423578262E0,9.496080405E0
3.204800423E0,1.771709323E-1,7.948749661E-1,9.739612579E0,9.773600613E0
3.214459382E0,6.224924326E-2,1.077390790E0,9.844957352E0,9.903930086E0
3.224450685E0,1.388636976E-1,1.000776291E0,9.495404243E0,9.549007177E0
3.234198499E0,2.059013397E-1,8.954314590E-1,9.375694275E0,9.420606987E0
3.244274385E0,2.394201756E-1,9.624691010E-1,9.706093788E0,9.756634943E0
3.254139595E0,2.920926213E-1,9.624691010E-1,9.821015358E0,9.872386111E0
3.263919543E0,2.298433632E-1,1.163581967E0,9.811438560E0,9.882867883E0
3.273867669E0,1.819593310E-1,1.216254473E0,9.619902611E0,9.698191088E0
3.283764910E0,1.053448766E-1,1.350329757E0,9.567230225E0,9.662628119E0
3.293638244E0,7.661445439E-2,1.221042871E0,9.495404243E0,9.573897702E0
3.303497256E0,4.309562966E-2,1.010353088E0,9.447520256E0,9.501489861E0
3.313339861E0,1.340752989E-1,8.667010069E-1,9.682151794E0,9.721790483E0
3.323032883E0,1.675941199E-1,8.236053586E-1,9.610325813E0,9.647008646E0
3.333005227E0,2.442085743E-1,8.523358107E-1,9.730035782E0,9.770348534E0
3.342966947E0,1.436520964E-1,9.385270476E-1,9.749189377E0,9.795313290E0
3.352914604E0,1.340752989E-1,9.768342972E-1,9.763554573E0,9.813214526E0
3.362729605E0,2.106897533E-1,1.039083481E0,9.677363396E0,9.735268201E0
3.372375023E0,2.394201756E-1,1.086967587E0,9.615114212E0,9.679320321E0
3.382268670E0,2.681505978E-1,1.125274777E0,9.629479408E0,9.698712375E0
3.392252369E0,1.628057212E-1,1.110909581E0,9.658209801E0,9.723252663E0
3.401995911E0,2.298433632E-1,1.082179189E0,9.701305389E0,9.764182814E0
3.411980027E0,1.292868853E-1,9.481038451E-1,9.543288231E0,9.591139987E0
3.421924142E0,8.140286058E-2,7.996633649E-1,9.442731857E0,9.476880966E0
3.431640706E0,1.101332754E-1,7.565677166E-1,9.605537415E0,9.635915788E0
3.441591540E0,8.140286058E-2,7.948749661E-1,9.662998199E0,9.695977869E0
3.451339250E0,1.005564705E-1,9.911994934E-1,9.734824181E0,9.785672683E0
3.461362948E0,2.011129409E-1,1.029506683E0,9.720458984E0,9.776893847E0
3.471079147E0,2.442085743E-1,1.177947283E0,9.629479408E0,9.704332605E0
3.480952430E0,2.489969730E-1,1.173158884E0,9.567230225E0,9.642105342E0
3.490810648E0,2.346317619E-1,1.168370485E0,9.524134636E0,9.598399982E0
3.500688473E0,2.059013397E-1,1.182735682E0,9.543288231E0,9.618503486E0
3.510580037E0,2.106897533E-1,1.283292055E0,9.648633003E0,9.735879390E0
3.520426288E0,9.097966552E-2,9.528923035E-1,9.572018623E0,9.619762033E0
3.530295768E0,1.628057212E-1,9.385270476E-1,9.533711433E0,9.581179072E0
3.540165352E0,1.675941199E-1,8.331822157E-1,9.619902611E0,9.657370586E0
3.550044780E0,1.484405100E-1,8.092401624E-1,9.629479408E0,9.664562996E0
3.559904729E0,1.771709323E-1,8.283938169E-1,9.701305389E0,9.738221199E0
3.569770251E0,1.484405100E-1,8.379706144E-1,9.639056206E0,9.676550722E0
3.579886867E0,9.097966552E-2,8.810662031E-1,9.490615845E0,9.531859423E0
3.589653690E0,2.298433632E-1,8.475474119E-1,9.457097054E0,9.497781281E0
3.599405931E0,2.154781520E-1,1.005564690E0,9.533711433E0,9.589016888E0
3.609262755E0,3.160346150E-1,1.125274777E0,9.370905876E0,9.443516196E0
3.619120725E0,2.873041928E-1,1.144428372E0,9.658209801E0,9.730019350E0
3.628997601E0,1.963245422E-1,1.058237195E0,9.849745750E0,9.908375277E0
3.638864216E0,1.963245422E-1,1.029506683E0,9.576807022E0,9.633984642E0
3.648732707E0,1.723825186E-1,9.097966552E-1,9.423578262E0,9.468963668E0
3.658612656E0,1.340752989E-1,9.959878922E-1,9.533711433E0,9.586533355E0
3.668468594E0,1.244984865E-1,9.145850539E-1,9.730035782E0,9.773717922E0
3.678339272E0,1.532289088E-1,1.024718285E0,9.916783333E0,9.970763177E0
3.688225315E0,1.388636976E-1,9.911994934E-1,9.979032516E0,1.002910014E1
3.698087087E0,1.628057212E-1,9.528923035E-1,9.648633003E0,9.696939119E0
3.707953650E0,1.532289088E-1,8.858546019E-1,9.476250648E0,9.518799495E0
3.717820839E0,9.576806426E-2,8.954314590E-1,9.380482674E0,9.423609935E0
3.727680267E0,6.224924326E-2,8.140285611E-1,9.548076630E0,9.582916299E0
3.737551570E0,4.309562966E-2,9.624691010E-1,9.696516991E0,9.744262196E0
3.747416779E0,1.197100878E-1,1.034295082E0,9.773131371E0,9.828438004E0
3.757304436E0,8.140286058E-2,1.048660398E0,9.691728592E0,9.748636733E0
3.767174906E0,1.340752989E-1,1.096544385E0,9.648633003E0,9.711668477E0
3.777025584E0,1.867477298E-1,9.816226959E-1,9.653421402E0,9.704998846E0
3.786915012E0,1.771709323E-1,9.433154464E-1,9.576807022E0,9.624783962E0
3.796781107E0,2.011129409E-1,9.672574997E-1,9.543288231E0,9.594289121E0
3.806653712E0,1.580173075E-1,9.672574997E-1,9.576807022E0,9.626826542E0
3.816682046E0,8.619125932E-2,9.816226959E-1,9.639056206E0,9.689293916E0
3.826561474E0,9.576806426E-2,9.002198577E-1,9.624691010E0,9.667173545E0
3.836431580E0,9.097966552E-2,9.528923035E-1,9.624691010E0,9.672174423E0
3.846280695E0,1.436520964E-1,9.481038451E-1,9.557653427E0,9.605637712E0
3.856137988E0,1.388636976E-1,9.959878922E-1,9.667786598E0,9.719947156E0
3.865868718E0,1.628057212E-1,1.029506683E0,9.753977776E0,9.809509272E0
3.875864188E0,1.532289088E-1,9.911994934E-1,9.758766174E0,9.810171904E0
3.885747470E0,7.661445439E-2,9.576807022E-1,9.615114212E0,9.662993502E0
3.895497523E0,6.224924326E-2,9.720458984E-1,9.452308655E0,9.502362185E0
3.905577368E0,6.224924326E-2,9.289502501E-1,9.543288231E0,9.588596028E0
3.915322629E0,5.746084079E-2,1.005564690E0,9.696516991E0,9.748687288E0
3.925276224E0,9.576806799E-3,1.000776291E0,9.749189377E0,9.800425420E0
3.934965027E0,1.963245422E-1,9.002198577E-1,9.634267807E0,9.678225834E0
3.944982840E0,1.771709323E-1,9.337386489E-1,9.643844604E0,9.690562221E0
3.954821852E0,1.867477298E-1,8.954314590E-1,9.667786598E0,9.710961328E0
3.964765551E0,1.053448766E-1,9.241618514E-1,9.643844604E0,9.688596979E0
3.974456645E0,9.576806426E-2,1.005564690E0,9.792284966E0,9.844245868E0
3.984398209E0,1.005564705E-1,1.015141487E0,9.744400978E0,9.797651467E0
3.994273210E0,1.244984865E-1,9.911994934E-1,9.552865028E0,9.604957395E0
4.004269148E0,8.619125932E-2,9.720458984E-1,9.504981041E0,9.554944623E0
4.014136076E0,6.224924326E-2,9.289502501E-1,9.653421402E0,9.698214697E0
4.023914515E0,1.292868853E-1,8.954314590E-1,9.720458984E0,9.762470766E0
4.033668266E0,1.053448766E-1,9.337386489E-1,9.610325813E0,9.656154910E0
4.043650871E0,9.097966552E-2,9.145850539E-1,9.605537415E0,9.649408901E0
4.053567903E0,9.097966552E-2,9.193734527E-1,9.662998199E0,9.707062328E0
4.063284311E0,7.182604820E-2,9.864110947E-1,9.634267807E0,9.684899690E0
4.073303843E0,7.661445439E-2,1.039083481E0,9.648633003E0,9.704724782E0
4.083038479E0,7.661445439E-2,1.019929886E0,9.696516991E0,9.750311200E0
4.092906813E0,1.149216816E-1,9.816226959E-1,9.734824181E0,9.784865453E0
4.102925877E0,1.053448766E-1,9.193734527E-1,9.586383820E0,9.630944908E0
4.112777336E0,1.484405100E-1,8.714894056E-1,9.624691010E0,9.665205916E0
4.122633483E0,3.351882473E-2,8.906430602E-1,9.567230225E0,9.608655616E0
4.132368588E0,9.097966552E-2,9.337386489E-1,9.672574997E0,9.717965437E0
4.142237131E0,6.224924326E-2,8.954314590E-1,9.615114212E0,9.656919477E0
4.153887549E0,8.619125932E-2,9.816226959E-1,9.643844604E0,9.694057500E0
4.162149529E0,5.746084079E-2,9.624691010E-1,9.686940193E0,9.734806563E0
4.171851717E0,9.576806426E-2,9.768342972E-1,9.686940193E0,9.736538762E0
4.182089687E0,7.661445439E-2,9.481038451E-1,9.643844604E0,9.690640300E0
4.191872553E0,3.351882473E-2,9.385270476E-1,9.701305389E0,9.746654954E0
4.201474116E0,1.292868853E-1,1.005564690E0,9.682151794E0,9.735088023E0
4.211574221E0,1.580173075E-1,9.768342972E-1,9.653421402E0,9.704005332E0
4.221217295E0,7.182604820E-2,9.911994934E-1,9.572018623E0,9.623470057E0
4.231084119E0,6.703764945E-2,8.906430602E-1,9.610325813E0,9.651740845E0
4.241172818E0,6.703764945E-2,9.241618514E-1,9.643844604E0,9.688256186E0
4.251056777E0,2.394201607E-2,9.528923035E-1,9.667786598E0,9.714662870E0
4.260938393E0,2.873042040E-2,9.193734527E-1,9.739612579E0,9.782950791E0
4.270798029E0,5.267243832E-2,9.050082564E-1,9.619902611E0,9.662522475E0
4.280622197E0,9.576806426E-2,8.906430602E-1,9.643844604E0,9.685357781E0
4.290499489E0,1.244984865E-1,9.097966552E-1,9.615114212E0,9.658863864E0
4.300349334E0,1.053448766E-1,9.720458984E-1,9.725247383E0,9.774272732E0
4.310050012E0,9.576806426E-2,9.816226959E-1,9.605537415E0,9.656039750E0
4.319935690E0,1.436520964E-1,9.193734527E-1,9.600749016E0,9.645738185E0
4.329915223E0,3.351882473E-2,9.433154464E-1,9.610325813E0,9.656569255E0
4.339650380E0,8.140286058E-2,9.050082564E-1,9.610325813E0,9.653187484E0
4.349547204E0,5.267243832E-2,8.858546019E-1,9.643844604E0,9.684588350E0
4.359510434E0,4.788403213E-2,9.241618514E-1,9.634267807E0,9.678609620E0
4.369400174E0,3.830722719E-2,9.337386489E-1,9.686940193E0,9.731913769E0
4.379253352E0,1.915361360E-2,1.010353088E0,9.653421402E0,9.706169429E0
4.388999030E0,1.915361360E-2,9.337386489E-1,9.591172218E0,9.636535645E0
4.398877781E0,3.351882473E-2,9.864110947E-1,9.538499832E0,9.589426959E0
4.408871064E0,9.097966552E-2,9.720458984E-1,9.667786598E0,9.716956737E0
4.418606377E0,7.661445439E-2,9.385270476E-1,9.605537415E0,9.651582866E0
4.428503149E0,8.619125932E-2,9.097966552E-1,9.610325813E0,9.653679150E0
4.438503879E0,6.224924326E-2,8.906430602E-1,9.672574997E0,9.713692763E0
4.448312943E0,8.619125932E-2,9.720458984E-1,9.682151794E0,9.731205759E0
4.458231746E0,1.005564705E-1,9.528923035E-1,9.658209801E0,9.705623725E0
4.468093674E0,6.224924326E-2,1.015141487E0,9.514557838E0,9.568761574E0
4.477964560E0,5.267243832E-2,9.720458984E-1,9.624691010E0,9.673795772E0
4.487825082E0,-5.746084079E-2,9.481038451E-1,9.715670586E0,9.761990452E0
4.497686073E0,0.000000000E0,9.864110947E-1,9.696516991E0,9.746560860E0
4.507636230E0,-4.788403399E-3,9.193734527E-1,9.639056206E0,9.682803056E0
4.517368366E0,3.830722719E-2,9.816226959E-1,9.557653427E0,9.608006536E0
4.527298107E0,4.788403213E-2,9.433154464E-1,9.591172218E0,9.637568232E0
4.537149514E0,7.182604820E-2,9.385270476E-1,9.639056206E0,9.684905603E0
4.547053369E0,9.097966552E-2,9.864110947E-1,9.658209801E0,9.708877417E0
4.556813943E0,8.619125932E-2,9.433154464E-1,9.619902611E0,9.666426393E0
4.566692069E0,1.005564705E-1,9.337386489E-1,9.658209801E0,9.703761952E0
4.576680403E0,-1.182735682E0,2.379836559E0,9.193734527E-1,2.812069218E0
4.586417383E0,1.244984865E-1,4.788403511E-1,1.599805546E1,1.600570418E1
4.596275718E0,-3.639186621E-1,4.118026793E-1,1.369004536E1,1.370107149E1
4.606271344E0,7.661445141E-1,6.272808313E-1,1.050096893E1,1.054754982E1
4.616229209E0,4.596867263E-1,6.895300746E-1,9.586383820E0,9.622136891E0
4.626067023E0,-1.340752989E-1,5.075707436E-1,1.027112484E1,1.028453255E1
4.635763065E0,-2.154781520E-1,8.236053586E-1,1.006522369E1,1.010116254E1
4.645908066E0,-5.219359994E-1,1.072602391E0,7.565677166E0,7.659135986E0
4.655616817E0,6.416460276E-1,1.359906554E0,7.383718014E0,7.535273530E0
